date,voice,platform_group,posts,era,halfyear,lit_window,political_window
2021-01-27,lay_media,video,0,pre,2021H1,FALSE,FALSE
2021-01-27,lay_media,web,20,pre,2021H1,FALSE,FALSE
2021-01-27,official,facebook,2,pre,2021H1,FALSE,FALSE
2021-01-27,official,other,0,pre,2021H1,FALSE,FALSE
2021-01-27,official,video,0,pre,2021H1,FALSE,FALSE
2021-01-27,official,web,42,pre,2021H1,FALSE,FALSE
2021-01-27,portal,facebook,0,pre,2021H1,FALSE,FALSE
2021-01-27,portal,other,0,pre,2021H1,FALSE,FALSE
2021-01-27,portal,video,0,pre,2021H1,FALSE,FALSE
2021-01-27,portal,web,12,pre,2021H1,FALSE,FALSE
2021-01-28,creators,facebook,0,pre,2021H1,FALSE,FALSE
2021-01-28,creators,other,0,pre,2021H1,FALSE,FALSE
2021-01-28,creators,video,0,pre,2021H1,FALSE,FALSE
2021-01-28,creators,web,0,pre,2021H1,FALSE,FALSE
2021-01-28,lay_media,facebook,4,pre,2021H1,FALSE,FALSE
2021-01-28,lay_media,other,0,pre,2021H1,FALSE,FALSE
2021-01-28,lay_media,video,0,pre,2021H1,FALSE,FALSE
2021-01-28,lay_media,web,6,pre,2021H1,FALSE,FALSE
2021-01-28,official,facebook,0,pre,2021H1,FALSE,FALSE
2021-01-28,official,other,0,pre,2021H1,FALSE,FALSE
2021-01-28,official,video,0,pre,2021H1,FALSE,FALSE
2021-01-28,official,web,48,pre,2021H1,FALSE,FALSE
2021-01-28,portal,facebook,0,pre,2021H1,FALSE,FALSE
2021-01-28,portal,other,0,pre,2021H1,FALSE,FALSE
2021-01-28,portal,video,0,pre,2021H1,FALSE,FALSE
2021-01-28,portal,web,10,pre,2021H1,FALSE,FALSE
2021-01-29,creators,facebook,0,pre,2021H1,FALSE,FALSE
2021-01-29,creators,other,0,pre,2021H1,FALSE,FALSE
2021-01-29,creators,video,0,pre,2021H1,FALSE,FALSE
2021-01-29,creators,web,0,pre,2021H1,FALSE,FALSE
2021-01-29,lay_media,facebook,2,pre,2021H1,FALSE,FALSE
2021-01-29,lay_media,other,0,pre,2021H1,FALSE,FALSE
2021-01-29,lay_media,video,0,pre,2021H1,FALSE,FALSE
2021-01-29,lay_media,web,14,pre,2021H1,FALSE,FALSE
2021-01-29,official,facebook,4,pre,2021H1,FALSE,FALSE
2021-01-29,official,other,0,pre,2021H1,FALSE,FALSE
2021-01-29,official,video,0,pre,2021H1,FALSE,FALSE
2021-01-29,official,web,48,pre,2021H1,FALSE,FALSE
2021-01-29,portal,facebook,0,pre,2021H1,FALSE,FALSE
2021-01-29,portal,other,0,pre,2021H1,FALSE,FALSE
2021-01-29,portal,video,0,pre,2021H1,FALSE,FALSE
2021-01-29,portal,web,12,pre,2021H1,FALSE,FALSE
2021-01-30,creators,facebook,2,pre,2021H1,FALSE,FALSE
2021-01-30,creators,other,0,pre,2021H1,FALSE,FALSE
2021-01-30,creators,video,0,pre,2021H1,FALSE,FALSE
2021-01-30,creators,web,0,pre,2021H1,FALSE,FALSE
2021-01-30,lay_media,facebook,2,pre,2021H1,FALSE,FALSE
2021-01-30,lay_media,other,0,pre,2021H1,FALSE,FALSE
2021-01-30,lay_media,video,0,pre,2021H1,FALSE,FALSE
2021-01-30,lay_media,web,18,pre,2021H1,FALSE,FALSE
2021-01-30,official,facebook,4,pre,2021H1,FALSE,FALSE
2021-01-30,official,other,0,pre,2021H1,FALSE,FALSE
2021-01-30,official,video,0,pre,2021H1,FALSE,FALSE
2021-01-30,official,web,50,pre,2021H1,FALSE,FALSE
2021-01-30,portal,facebook,0,pre,2021H1,FALSE,FALSE
2021-01-30,portal,other,0,pre,2021H1,FALSE,FALSE
2021-01-30,portal,video,0,pre,2021H1,FALSE,FALSE
2021-01-30,portal,web,8,pre,2021H1,FALSE,FALSE
2021-01-31,creators,facebook,0,pre,2021H1,FALSE,FALSE
2021-01-31,creators,other,0,pre,2021H1,FALSE,FALSE
2021-01-31,creators,video,0,pre,2021H1,FALSE,FALSE
2021-01-31,creators,web,0,pre,2021H1,FALSE,FALSE
2021-01-31,lay_media,facebook,4,pre,2021H1,FALSE,FALSE
2021-01-31,lay_media,other,0,pre,2021H1,FALSE,FALSE
2021-01-31,lay_media,video,0,pre,2021H1,FALSE,FALSE
2021-01-31,lay_media,web,15,pre,2021H1,FALSE,FALSE
2021-01-31,official,facebook,0,pre,2021H1,FALSE,FALSE
2021-01-31,official,other,0,pre,2021H1,FALSE,FALSE
2021-01-31,official,video,0,pre,2021H1,FALSE,FALSE
2021-01-31,official,web,17,pre,2021H1,FALSE,FALSE
2021-01-31,portal,facebook,0,pre,2021H1,FALSE,FALSE
2021-01-31,portal,other,0,pre,2021H1,FALSE,FALSE
2021-01-31,portal,video,0,pre,2021H1,FALSE,FALSE
2021-01-31,portal,web,9,pre,2021H1,FALSE,FALSE
2021-02-01,creators,facebook,2,pre,2021H1,TRUE,FALSE
2021-02-01,creators,other,0,pre,2021H1,TRUE,FALSE
2021-02-01,creators,video,0,pre,2021H1,TRUE,FALSE
2021-02-01,creators,web,0,pre,2021H1,TRUE,FALSE
2021-02-01,lay_media,facebook,2,pre,2021H1,TRUE,FALSE
2021-02-01,lay_media,other,0,pre,2021H1,TRUE,FALSE
2021-02-01,lay_media,video,0,pre,2021H1,TRUE,FALSE
2021-02-01,lay_media,web,13,pre,2021H1,TRUE,FALSE
2021-02-01,official,facebook,1,pre,2021H1,TRUE,FALSE
2021-02-01,official,other,0,pre,2021H1,TRUE,FALSE
2021-02-01,official,video,0,pre,2021H1,TRUE,FALSE
2021-02-01,official,web,44,pre,2021H1,TRUE,FALSE
2021-02-01,portal,facebook,0,pre,2021H1,TRUE,FALSE
2021-02-01,portal,other,1,pre,2021H1,TRUE,FALSE
2021-02-01,portal,video,0,pre,2021H1,TRUE,FALSE
2021-02-01,portal,web,10,pre,2021H1,TRUE,FALSE
2021-02-02,creators,facebook,0,pre,2021H1,TRUE,FALSE
2021-02-02,creators,other,0,pre,2021H1,TRUE,FALSE
2021-02-02,creators,video,0,pre,2021H1,TRUE,FALSE
2021-02-02,creators,web,0,pre,2021H1,TRUE,FALSE
2021-02-02,lay_media,facebook,0,pre,2021H1,TRUE,FALSE
2021-02-02,lay_media,other,0,pre,2021H1,TRUE,FALSE
2021-02-02,lay_media,video,0,pre,2021H1,TRUE,FALSE
2021-02-02,lay_media,web,12,pre,2021H1,TRUE,FALSE
2021-02-02,official,facebook,0,pre,2021H1,TRUE,FALSE
2021-02-02,official,other,0,pre,2021H1,TRUE,FALSE
2021-02-02,official,video,0,pre,2021H1,TRUE,FALSE
2021-02-02,official,web,35,pre,2021H1,TRUE,FALSE
2021-02-02,portal,facebook,0,pre,2021H1,TRUE,FALSE
2021-02-02,portal,other,0,pre,2021H1,TRUE,FALSE
2021-02-02,portal,video,0,pre,2021H1,TRUE,FALSE
2021-02-02,portal,web,5,pre,2021H1,TRUE,FALSE
2021-02-03,creators,facebook,0,pre,2021H1,TRUE,FALSE
2021-02-03,creators,other,0,pre,2021H1,TRUE,FALSE
2021-02-03,creators,video,0,pre,2021H1,TRUE,FALSE
2021-02-03,creators,web,0,pre,2021H1,TRUE,FALSE
2021-02-03,lay_media,facebook,2,pre,2021H1,TRUE,FALSE
2021-02-03,lay_media,other,0,pre,2021H1,TRUE,FALSE
2021-02-03,lay_media,video,0,pre,2021H1,TRUE,FALSE
2021-02-03,lay_media,web,16,pre,2021H1,TRUE,FALSE
2021-02-03,official,facebook,0,pre,2021H1,TRUE,FALSE
2021-02-03,official,other,0,pre,2021H1,TRUE,FALSE
2021-02-03,official,video,0,pre,2021H1,TRUE,FALSE
2021-02-03,official,web,64,pre,2021H1,TRUE,FALSE
2021-02-03,portal,facebook,1,pre,2021H1,TRUE,FALSE
2021-02-03,portal,other,2,pre,2021H1,TRUE,FALSE
2021-02-03,portal,video,0,pre,2021H1,TRUE,FALSE
2021-02-03,portal,web,13,pre,2021H1,TRUE,FALSE
2021-02-04,creators,facebook,0,pre,2021H1,TRUE,FALSE
2021-02-04,creators,other,0,pre,2021H1,TRUE,FALSE
2021-02-04,creators,video,0,pre,2021H1,TRUE,FALSE
2021-02-04,creators,web,0,pre,2021H1,TRUE,FALSE
2021-02-04,lay_media,facebook,3,pre,2021H1,TRUE,FALSE
2021-02-04,lay_media,other,0,pre,2021H1,TRUE,FALSE
2021-02-04,lay_media,video,0,pre,2021H1,TRUE,FALSE
2021-02-04,lay_media,web,16,pre,2021H1,TRUE,FALSE
2021-02-04,official,facebook,2,pre,2021H1,TRUE,FALSE
2021-02-04,official,other,0,pre,2021H1,TRUE,FALSE
2021-02-04,official,video,0,pre,2021H1,TRUE,FALSE
2021-02-04,official,web,40,pre,2021H1,TRUE,FALSE
2021-02-04,portal,facebook,0,pre,2021H1,TRUE,FALSE
2021-02-04,portal,other,1,pre,2021H1,TRUE,FALSE
2021-02-04,portal,video,0,pre,2021H1,TRUE,FALSE
2021-02-04,portal,web,7,pre,2021H1,TRUE,FALSE
2021-02-05,creators,facebook,0,pre,2021H1,TRUE,FALSE
2021-02-05,creators,other,0,pre,2021H1,TRUE,FALSE
2021-02-05,creators,video,0,pre,2021H1,TRUE,FALSE
2021-02-05,creators,web,0,pre,2021H1,TRUE,FALSE
2021-02-05,lay_media,facebook,0,pre,2021H1,TRUE,FALSE
2021-02-05,lay_media,other,0,pre,2021H1,TRUE,FALSE
2021-02-05,lay_media,video,0,pre,2021H1,TRUE,FALSE
2021-02-05,lay_media,web,22,pre,2021H1,TRUE,FALSE
2021-02-05,official,facebook,1,pre,2021H1,TRUE,FALSE
2021-02-05,official,other,0,pre,2021H1,TRUE,FALSE
2021-02-05,official,video,0,pre,2021H1,TRUE,FALSE
2021-02-05,official,web,36,pre,2021H1,TRUE,FALSE
2021-02-05,portal,facebook,0,pre,2021H1,TRUE,FALSE
2021-02-05,portal,other,0,pre,2021H1,TRUE,FALSE
2021-02-05,portal,video,0,pre,2021H1,TRUE,FALSE
2021-02-05,portal,web,6,pre,2021H1,TRUE,FALSE
2021-02-06,creators,facebook,1,pre,2021H1,FALSE,FALSE
2021-02-06,creators,other,0,pre,2021H1,FALSE,FALSE
2021-02-06,creators,video,0,pre,2021H1,FALSE,FALSE
2021-02-06,creators,web,0,pre,2021H1,FALSE,FALSE
2021-02-06,lay_media,facebook,3,pre,2021H1,FALSE,FALSE
2021-02-06,lay_media,other,0,pre,2021H1,FALSE,FALSE
2021-02-06,lay_media,video,0,pre,2021H1,FALSE,FALSE
2021-02-06,lay_media,web,10,pre,2021H1,FALSE,FALSE
2021-02-06,official,facebook,0,pre,2021H1,FALSE,FALSE
2021-02-06,official,other,0,pre,2021H1,FALSE,FALSE
2021-02-06,official,video,0,pre,2021H1,FALSE,FALSE
2021-02-06,official,web,32,pre,2021H1,FALSE,FALSE
2021-02-06,portal,facebook,0,pre,2021H1,FALSE,FALSE
2021-02-06,portal,other,0,pre,2021H1,FALSE,FALSE
2021-02-06,portal,video,0,pre,2021H1,FALSE,FALSE
2021-02-06,portal,web,4,pre,2021H1,FALSE,FALSE
2021-02-07,creators,facebook,1,pre,2021H1,FALSE,FALSE
2021-02-07,creators,other,0,pre,2021H1,FALSE,FALSE
2021-02-07,creators,video,0,pre,2021H1,FALSE,FALSE
2021-02-07,creators,web,0,pre,2021H1,FALSE,FALSE
2021-02-07,lay_media,facebook,0,pre,2021H1,FALSE,FALSE
2021-02-07,lay_media,other,0,pre,2021H1,FALSE,FALSE
2021-02-07,lay_media,video,0,pre,2021H1,FALSE,FALSE
2021-02-07,lay_media,web,9,pre,2021H1,FALSE,FALSE
2021-02-07,official,facebook,0,pre,2021H1,FALSE,FALSE
2021-02-07,official,other,0,pre,2021H1,FALSE,FALSE
2021-02-07,official,video,0,pre,2021H1,FALSE,FALSE
2021-02-07,official,web,32,pre,2021H1,FALSE,FALSE
2021-02-07,portal,facebook,0,pre,2021H1,FALSE,FALSE
2021-02-07,portal,other,1,pre,2021H1,FALSE,FALSE
2021-02-07,portal,video,0,pre,2021H1,FALSE,FALSE
2021-02-07,portal,web,13,pre,2021H1,FALSE,FALSE
2021-02-08,creators,facebook,2,pre,2021H1,TRUE,FALSE
2021-02-08,creators,other,0,pre,2021H1,TRUE,FALSE
2021-02-08,creators,video,0,pre,2021H1,TRUE,FALSE
2021-02-08,creators,web,0,pre,2021H1,TRUE,FALSE
2021-02-08,lay_media,facebook,2,pre,2021H1,TRUE,FALSE
2021-02-08,lay_media,other,0,pre,2021H1,TRUE,FALSE
2021-02-08,lay_media,video,0,pre,2021H1,TRUE,FALSE
2021-02-08,lay_media,web,32,pre,2021H1,TRUE,FALSE
2021-02-08,official,facebook,1,pre,2021H1,TRUE,FALSE
2021-02-08,official,other,0,pre,2021H1,TRUE,FALSE
2021-02-08,official,video,0,pre,2021H1,TRUE,FALSE
2021-02-08,official,web,66,pre,2021H1,TRUE,FALSE
2021-02-08,portal,facebook,0,pre,2021H1,TRUE,FALSE
2021-02-08,portal,other,0,pre,2021H1,TRUE,FALSE
2021-02-08,portal,video,0,pre,2021H1,TRUE,FALSE
2021-02-08,portal,web,7,pre,2021H1,TRUE,FALSE
2021-02-09,creators,facebook,0,pre,2021H1,TRUE,FALSE
2021-02-09,creators,other,0,pre,2021H1,TRUE,FALSE
2021-02-09,creators,video,0,pre,2021H1,TRUE,FALSE
2021-02-09,creators,web,0,pre,2021H1,TRUE,FALSE
2021-02-09,lay_media,facebook,3,pre,2021H1,TRUE,FALSE
2021-02-09,lay_media,other,0,pre,2021H1,TRUE,FALSE
2021-02-09,lay_media,video,0,pre,2021H1,TRUE,FALSE
2021-02-09,lay_media,web,15,pre,2021H1,TRUE,FALSE
2021-02-09,official,facebook,1,pre,2021H1,TRUE,FALSE
2021-02-09,official,other,0,pre,2021H1,TRUE,FALSE
2021-02-09,official,video,0,pre,2021H1,TRUE,FALSE
2021-02-09,official,web,48,pre,2021H1,TRUE,FALSE
2021-02-09,portal,facebook,1,pre,2021H1,TRUE,FALSE
2021-02-09,portal,other,0,pre,2021H1,TRUE,FALSE
2021-02-09,portal,video,0,pre,2021H1,TRUE,FALSE
2021-02-09,portal,web,11,pre,2021H1,TRUE,FALSE
2021-02-10,creators,facebook,0,pre,2021H1,TRUE,FALSE
2021-02-10,creators,other,0,pre,2021H1,TRUE,FALSE
2021-02-10,creators,video,0,pre,2021H1,TRUE,FALSE
2021-02-10,creators,web,0,pre,2021H1,TRUE,FALSE
2021-02-10,lay_media,facebook,2,pre,2021H1,TRUE,FALSE
2021-02-10,lay_media,other,0,pre,2021H1,TRUE,FALSE
2021-02-10,lay_media,video,0,pre,2021H1,TRUE,FALSE
2021-02-10,lay_media,web,17,pre,2021H1,TRUE,FALSE
2021-02-10,official,facebook,1,pre,2021H1,TRUE,FALSE
2021-02-10,official,other,0,pre,2021H1,TRUE,FALSE
2021-02-10,official,video,0,pre,2021H1,TRUE,FALSE
2021-02-10,official,web,60,pre,2021H1,TRUE,FALSE
2021-02-10,portal,facebook,1,pre,2021H1,TRUE,FALSE
2021-02-10,portal,other,0,pre,2021H1,TRUE,FALSE
2021-02-10,portal,video,0,pre,2021H1,TRUE,FALSE
2021-02-10,portal,web,23,pre,2021H1,TRUE,FALSE
2021-02-11,creators,facebook,0,pre,2021H1,TRUE,FALSE
2021-02-11,creators,other,0,pre,2021H1,TRUE,FALSE
2021-02-11,creators,video,0,pre,2021H1,TRUE,FALSE
2021-02-11,creators,web,0,pre,2021H1,TRUE,FALSE
2021-02-11,lay_media,facebook,5,pre,2021H1,TRUE,FALSE
2021-02-11,lay_media,other,0,pre,2021H1,TRUE,FALSE
2021-02-11,lay_media,video,0,pre,2021H1,TRUE,FALSE
2021-02-11,lay_media,web,15,pre,2021H1,TRUE,FALSE
2021-02-11,official,facebook,0,pre,2021H1,TRUE,FALSE
2021-02-11,official,other,0,pre,2021H1,TRUE,FALSE
2021-02-11,official,video,0,pre,2021H1,TRUE,FALSE
2021-02-11,official,web,63,pre,2021H1,TRUE,FALSE
2021-02-11,portal,facebook,0,pre,2021H1,TRUE,FALSE
2021-02-11,portal,other,0,pre,2021H1,TRUE,FALSE
2021-02-11,portal,video,0,pre,2021H1,TRUE,FALSE
2021-02-11,portal,web,14,pre,2021H1,TRUE,FALSE
2021-02-12,creators,facebook,0,pre,2021H1,TRUE,FALSE
2021-02-12,creators,other,0,pre,2021H1,TRUE,FALSE
2021-02-12,creators,video,0,pre,2021H1,TRUE,FALSE
2021-02-12,creators,web,0,pre,2021H1,TRUE,FALSE
2021-02-12,lay_media,facebook,1,pre,2021H1,TRUE,FALSE
2021-02-12,lay_media,other,0,pre,2021H1,TRUE,FALSE
2021-02-12,lay_media,video,0,pre,2021H1,TRUE,FALSE
2021-02-12,lay_media,web,17,pre,2021H1,TRUE,FALSE
2021-02-12,official,facebook,0,pre,2021H1,TRUE,FALSE
2021-02-12,official,other,0,pre,2021H1,TRUE,FALSE
2021-02-12,official,video,0,pre,2021H1,TRUE,FALSE
2021-02-12,official,web,175,pre,2021H1,TRUE,FALSE
2021-02-12,portal,facebook,0,pre,2021H1,TRUE,FALSE
2021-02-12,portal,other,0,pre,2021H1,TRUE,FALSE
2021-02-12,portal,video,0,pre,2021H1,TRUE,FALSE
2021-02-12,portal,web,9,pre,2021H1,TRUE,FALSE
2021-02-13,creators,facebook,1,pre,2021H1,FALSE,FALSE
2021-02-13,creators,other,0,pre,2021H1,FALSE,FALSE
2021-02-13,creators,video,0,pre,2021H1,FALSE,FALSE
2021-02-13,creators,web,0,pre,2021H1,FALSE,FALSE
2021-02-13,lay_media,facebook,3,pre,2021H1,FALSE,FALSE
2021-02-13,lay_media,other,1,pre,2021H1,FALSE,FALSE
2021-02-13,lay_media,video,0,pre,2021H1,FALSE,FALSE
2021-02-13,lay_media,web,6,pre,2021H1,FALSE,FALSE
2021-02-13,official,facebook,1,pre,2021H1,FALSE,FALSE
2021-02-13,official,other,0,pre,2021H1,FALSE,FALSE
2021-02-13,official,video,0,pre,2021H1,FALSE,FALSE
2021-02-13,official,web,68,pre,2021H1,FALSE,FALSE
2021-02-13,portal,facebook,1,pre,2021H1,FALSE,FALSE
2021-02-13,portal,other,1,pre,2021H1,FALSE,FALSE
2021-02-13,portal,video,0,pre,2021H1,FALSE,FALSE
2021-02-13,portal,web,9,pre,2021H1,FALSE,FALSE
2021-02-14,creators,facebook,0,pre,2021H1,FALSE,FALSE
2021-02-14,creators,other,0,pre,2021H1,FALSE,FALSE
2021-02-14,creators,video,0,pre,2021H1,FALSE,FALSE
2021-02-14,creators,web,0,pre,2021H1,FALSE,FALSE
2021-02-14,lay_media,facebook,0,pre,2021H1,FALSE,FALSE
2021-02-14,lay_media,other,0,pre,2021H1,FALSE,FALSE
2021-02-14,lay_media,video,0,pre,2021H1,FALSE,FALSE
2021-02-14,lay_media,web,4,pre,2021H1,FALSE,FALSE
2021-02-14,official,facebook,0,pre,2021H1,FALSE,FALSE
2021-02-14,official,other,0,pre,2021H1,FALSE,FALSE
2021-02-14,official,video,0,pre,2021H1,FALSE,FALSE
2021-02-14,official,web,37,pre,2021H1,FALSE,FALSE
2021-02-14,portal,facebook,1,pre,2021H1,FALSE,FALSE
2021-02-14,portal,other,0,pre,2021H1,FALSE,FALSE
2021-02-14,portal,video,0,pre,2021H1,FALSE,FALSE
2021-02-14,portal,web,7,pre,2021H1,FALSE,FALSE
2021-02-15,creators,facebook,0,pre,2021H1,FALSE,FALSE
2021-02-15,creators,other,0,pre,2021H1,FALSE,FALSE
2021-02-15,creators,video,0,pre,2021H1,FALSE,FALSE
2021-02-15,creators,web,0,pre,2021H1,FALSE,FALSE
2021-02-15,lay_media,facebook,4,pre,2021H1,FALSE,FALSE
2021-02-15,lay_media,other,0,pre,2021H1,FALSE,FALSE
2021-02-15,lay_media,video,0,pre,2021H1,FALSE,FALSE
2021-02-15,lay_media,web,15,pre,2021H1,FALSE,FALSE
2021-02-15,official,facebook,0,pre,2021H1,FALSE,FALSE
2021-02-15,official,other,0,pre,2021H1,FALSE,FALSE
2021-02-15,official,video,0,pre,2021H1,FALSE,FALSE
2021-02-15,official,web,73,pre,2021H1,FALSE,FALSE
2021-02-15,portal,facebook,0,pre,2021H1,FALSE,FALSE
2021-02-15,portal,other,1,pre,2021H1,FALSE,FALSE
2021-02-15,portal,video,0,pre,2021H1,FALSE,FALSE
2021-02-15,portal,web,8,pre,2021H1,FALSE,FALSE
2021-02-16,creators,facebook,0,pre,2021H1,FALSE,FALSE
2021-02-16,creators,other,0,pre,2021H1,FALSE,FALSE
2021-02-16,creators,video,0,pre,2021H1,FALSE,FALSE
2021-02-16,creators,web,0,pre,2021H1,FALSE,FALSE
2021-02-16,lay_media,facebook,3,pre,2021H1,FALSE,FALSE
2021-02-16,lay_media,other,0,pre,2021H1,FALSE,FALSE
2021-02-16,lay_media,video,0,pre,2021H1,FALSE,FALSE
2021-02-16,lay_media,web,17,pre,2021H1,FALSE,FALSE
2021-02-16,official,facebook,0,pre,2021H1,FALSE,FALSE
2021-02-16,official,other,0,pre,2021H1,FALSE,FALSE
2021-02-16,official,video,0,pre,2021H1,FALSE,FALSE
2021-02-16,official,web,36,pre,2021H1,FALSE,FALSE
2021-02-16,portal,facebook,0,pre,2021H1,FALSE,FALSE
2021-02-16,portal,other,0,pre,2021H1,FALSE,FALSE
2021-02-16,portal,video,0,pre,2021H1,FALSE,FALSE
2021-02-16,portal,web,8,pre,2021H1,FALSE,FALSE
2021-02-17,creators,facebook,0,pre,2021H1,FALSE,FALSE
2021-02-17,creators,other,0,pre,2021H1,FALSE,FALSE
2021-02-17,creators,video,0,pre,2021H1,FALSE,FALSE
2021-02-17,creators,web,0,pre,2021H1,FALSE,FALSE
2021-02-17,lay_media,facebook,1,pre,2021H1,FALSE,FALSE
2021-02-17,lay_media,other,0,pre,2021H1,FALSE,FALSE
2021-02-17,lay_media,video,0,pre,2021H1,FALSE,FALSE
2021-02-17,lay_media,web,11,pre,2021H1,FALSE,FALSE
2021-02-17,official,facebook,0,pre,2021H1,FALSE,FALSE
2021-02-17,official,other,0,pre,2021H1,FALSE,FALSE
2021-02-17,official,video,0,pre,2021H1,FALSE,FALSE
2021-02-17,official,web,46,pre,2021H1,FALSE,FALSE
2021-02-17,portal,facebook,0,pre,2021H1,FALSE,FALSE
2021-02-17,portal,other,0,pre,2021H1,FALSE,FALSE
2021-02-17,portal,video,0,pre,2021H1,FALSE,FALSE
2021-02-17,portal,web,16,pre,2021H1,FALSE,FALSE
2021-02-18,creators,facebook,0,pre,2021H1,FALSE,FALSE
2021-02-18,creators,other,0,pre,2021H1,FALSE,FALSE
2021-02-18,creators,video,0,pre,2021H1,FALSE,FALSE
2021-02-18,creators,web,0,pre,2021H1,FALSE,FALSE
2021-02-18,lay_media,facebook,1,pre,2021H1,FALSE,FALSE
2021-02-18,lay_media,other,0,pre,2021H1,FALSE,FALSE
2021-02-18,lay_media,video,0,pre,2021H1,FALSE,FALSE
2021-02-18,lay_media,web,19,pre,2021H1,FALSE,FALSE
2021-02-18,official,facebook,0,pre,2021H1,FALSE,FALSE
2021-02-18,official,other,0,pre,2021H1,FALSE,FALSE
2021-02-18,official,video,0,pre,2021H1,FALSE,FALSE
2021-02-18,official,web,33,pre,2021H1,FALSE,FALSE
2021-02-18,portal,facebook,0,pre,2021H1,FALSE,FALSE
2021-02-18,portal,other,1,pre,2021H1,FALSE,FALSE
2021-02-18,portal,video,0,pre,2021H1,FALSE,FALSE
2021-02-18,portal,web,14,pre,2021H1,FALSE,FALSE
2021-02-19,creators,facebook,1,pre,2021H1,FALSE,FALSE
2021-02-19,creators,other,0,pre,2021H1,FALSE,FALSE
2021-02-19,creators,video,0,pre,2021H1,FALSE,FALSE
2021-02-19,creators,web,0,pre,2021H1,FALSE,FALSE
2021-02-19,lay_media,facebook,3,pre,2021H1,FALSE,FALSE
2021-02-19,lay_media,other,0,pre,2021H1,FALSE,FALSE
2021-02-19,lay_media,video,0,pre,2021H1,FALSE,FALSE
2021-02-19,lay_media,web,20,pre,2021H1,FALSE,FALSE
2021-02-19,official,facebook,1,pre,2021H1,FALSE,FALSE
2021-02-19,official,other,0,pre,2021H1,FALSE,FALSE
2021-02-19,official,video,0,pre,2021H1,FALSE,FALSE
2021-02-19,official,web,26,pre,2021H1,FALSE,FALSE
2021-02-19,portal,facebook,1,pre,2021H1,FALSE,FALSE
2021-02-19,portal,other,1,pre,2021H1,FALSE,FALSE
2021-02-19,portal,video,0,pre,2021H1,FALSE,FALSE
2021-02-19,portal,web,18,pre,2021H1,FALSE,FALSE
2021-02-20,creators,facebook,0,pre,2021H1,FALSE,FALSE
2021-02-20,creators,other,0,pre,2021H1,FALSE,FALSE
2021-02-20,creators,video,0,pre,2021H1,FALSE,FALSE
2021-02-20,creators,web,0,pre,2021H1,FALSE,FALSE
2021-02-20,lay_media,facebook,2,pre,2021H1,FALSE,FALSE
2021-02-20,lay_media,other,0,pre,2021H1,FALSE,FALSE
2021-02-20,lay_media,video,0,pre,2021H1,FALSE,FALSE
2021-02-20,lay_media,web,9,pre,2021H1,FALSE,FALSE
2021-02-20,official,facebook,0,pre,2021H1,FALSE,FALSE
2021-02-20,official,other,0,pre,2021H1,FALSE,FALSE
2021-02-20,official,video,0,pre,2021H1,FALSE,FALSE
2021-02-20,official,web,27,pre,2021H1,FALSE,FALSE
2021-02-20,portal,facebook,0,pre,2021H1,FALSE,FALSE
2021-02-20,portal,other,0,pre,2021H1,FALSE,FALSE
2021-02-20,portal,video,0,pre,2021H1,FALSE,FALSE
2021-02-20,portal,web,8,pre,2021H1,FALSE,FALSE
2021-02-21,creators,facebook,0,pre,2021H1,FALSE,FALSE
2021-02-21,creators,other,0,pre,2021H1,FALSE,FALSE
2021-02-21,creators,video,0,pre,2021H1,FALSE,FALSE
2021-02-21,creators,web,0,pre,2021H1,FALSE,FALSE
2021-02-21,lay_media,facebook,1,pre,2021H1,FALSE,FALSE
2021-02-21,lay_media,other,0,pre,2021H1,FALSE,FALSE
2021-02-21,lay_media,video,0,pre,2021H1,FALSE,FALSE
2021-02-21,lay_media,web,5,pre,2021H1,FALSE,FALSE
2021-02-21,official,facebook,0,pre,2021H1,FALSE,FALSE
2021-02-21,official,other,0,pre,2021H1,FALSE,FALSE
2021-02-21,official,video,0,pre,2021H1,FALSE,FALSE
2021-02-21,official,web,13,pre,2021H1,FALSE,FALSE
2021-02-21,portal,facebook,0,pre,2021H1,FALSE,FALSE
2021-02-21,portal,other,0,pre,2021H1,FALSE,FALSE
2021-02-21,portal,video,0,pre,2021H1,FALSE,FALSE
2021-02-21,portal,web,4,pre,2021H1,FALSE,FALSE
2021-02-22,creators,facebook,0,pre,2021H1,FALSE,FALSE
2021-02-22,creators,other,0,pre,2021H1,FALSE,FALSE
2021-02-22,creators,video,0,pre,2021H1,FALSE,FALSE
2021-02-22,creators,web,0,pre,2021H1,FALSE,FALSE
2021-02-22,lay_media,facebook,0,pre,2021H1,FALSE,FALSE
2021-02-22,lay_media,other,0,pre,2021H1,FALSE,FALSE
2021-02-22,lay_media,video,0,pre,2021H1,FALSE,FALSE
2021-02-22,lay_media,web,14,pre,2021H1,FALSE,FALSE
2021-02-22,official,facebook,0,pre,2021H1,FALSE,FALSE
2021-02-22,official,other,0,pre,2021H1,FALSE,FALSE
2021-02-22,official,video,0,pre,2021H1,FALSE,FALSE
2021-02-22,official,web,32,pre,2021H1,FALSE,FALSE
2021-02-22,portal,facebook,0,pre,2021H1,FALSE,FALSE
2021-02-22,portal,other,0,pre,2021H1,FALSE,FALSE
2021-02-22,portal,video,0,pre,2021H1,FALSE,FALSE
2021-02-22,portal,web,10,pre,2021H1,FALSE,FALSE
